Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
400 meter,Naert Shania,5020406,33,België,Vrouw,5380,Sprinters,19,12,16,173,58,"[('100 meter', '14.40 s', '728', 10), ('200 meter', '28.70 s', '694', 10), ('400 meter', '1:04.11', '799', 10), ('100 meter horden', '20.67 s', '722', 10), ('400 meter horden', '1:15.97', '778', 10)]",False,18,1,0,13,0,0,0,7,9
Onbekend,Nagaoka Beniko,5666013,18,Nippon,Vrouw,170,Zonder specialiteit,20,1,15,175,67,[],False,8,1,7,3,3,2,1,0,0
Onbekend,Nägelin Joana,5664421,16,Switzerland,Vrouw,1290,Zonder specialiteit,18,1,14,151,47,[],False,9,9,2,2,10,3,3,0,0
Onbekend,Nagieb Femi,5666283,23,Miṣr,Vrouw,340,Zonder specialiteit,11,1,15,175,72,[],False,10,6,2,8,5,2,2,0,0
Onbekend,Naglič Timotej,5665592,16,Slovenija,Man,160,Zonder specialiteit,14,1,15,168,64,[],False,13,3,3,5,2,1,1,0,0
Onbekend,Naïli Islem,5665755,16,Al-Jazā'ir,Man,220,Zonder specialiteit,12,1,14,170,71,[],False,11,1,2,3,3,7,1,0,0
Verspringen,Nankova Borislava,5557270,29,Bulgaria,Vrouw,2100,Springers,19,3,18,162,58,"[('Hoogspringen', '0.82 m', '130', 10), ('Polsstokhoogspringen', '2.12 m', '227', 10), ('Verspringen', '3.05 m', '234', 10), ('Hinkstapspringen', '5.71 m', '185', 10)]",False,18,2,0,3,8,10,2,9,3
Onbekend,Nantais Cynthia,5654017,16,Canada,Vrouw,930,Werpers,20,1,16,165,59,"[('Kogelstoten', '5.88 m', '0', 9), ('Discuswerpen', '20.77 m', '0', 9), ('Kogelslingeren', '17.43 m', '0', 9), ('Speerwerpen', '15.90 m', '0', 9)]",False,15,10,1,1,1,3,1,4,5
Onbekend,Napoleão Alana,5609844,16,Brasil,Vrouw,1610,Snelwandelaars,20,1,18,163,62,"[('10 km snelwandelen', '1h:08:18.75', '613', 10), ('20 km snelwandelen', '2h:18:33.55', '568', 10), ('50 km snelwandelen', '5h:41:44.64', '524', 10)]",False,18,0,5,2,10,2,1,5,5
Onbekend,Nasevska Sandra,5666023,19,FYR Makedonija,Vrouw,580,Zonder specialiteit,11,1,15,166,63,[],False,15,7,8,2,3,0,2,0,0
Onbekend,Nassar Rafael,5663836,16,Costa Rica,Man,340,Zonder specialiteit,15,1,15,158,57,[],False,10,8,1,6,1,1,6,0,0
Onbekend,Nath Charlotte,5592347,17,France,Vrouw,400,Werpers,18,1,15,163,63,"[('Kogelstoten', '3.84 m', '0', 9), ('Discuswerpen', '15.43 m', '0', 9), ('Kogelslingeren', '13.20 m', '0', 9), ('Speerwerpen', '13.24 m', '0', 9)]",False,16,3,1,2,2,2,5,6,3
Onbekend,Nath Matti,5665169,16,Deutschland,Man,260,Zonder specialiteit,20,1,14,159,60,[],False,12,7,1,1,2,0,3,0,0
Onbekend,Natori Rin,5666070,15,Nippon,Vrouw,230,Zonder specialiteit,14,1,15,168,62,[],False,11,7,5,2,3,3,5,0,0
Kogelslingeren,Nattoo Kelly,4856393,36,Jamaica,Vrouw,33460,Werpers,19,16,14,177,66,"[('Kogelstoten', '16.92 m', '774', 9), ('Discuswerpen', '57.37 m', '773', 9), ('Kogelslingeren', '51.58 m', '738', 9), ('Speerwerpen', '47.03 m', '784', 9)]",False,18,18,0,0,0,0,17,10,10
Onbekend,Navarra Aitana,5665354,16,España,Vrouw,380,Zonder specialiteit,20,1,14,171,65,[],False,16,3,3,3,4,3,3,0,0
Onbekend,Navarrete Esperanza,5275159,27,España,Vrouw,7120,Springers,19,5,12,169,59,"[('Hoogspringen', '0.91 m', '208', 9), ('Polsstokhoogspringen', '2.23 m', '268', 9), ('Verspringen', '3.27 m', '293', 9), ('Hinkstapspringen', '6.36 m', '272', 9)]",False,16,4,0,2,5,11,0,13,11
Onbekend,Navarro Kristell,5528165,18,France,Vrouw,760,Zonder specialiteit,20,2,15,173,79,[],False,6,2,8,2,9,3,2,0,0
Onbekend,Naveda Sonia,5652997,14,Argentina,Vrouw,870,Snelwandelaars,16,1,14,167,64,"[('10 km snelwandelen', '1h:08:43.41', '597', 10), ('20 km snelwandelen', '2h:19:45.85', '544', 10), ('50 km snelwandelen', '5h:45:10.53', '496', 10)]",False,12,3,5,1,10,1,2,6,5
Onbekend,Nazábal Igor,5665366,17,España,Man,1000,Zonder specialiteit,12,1,14,167,73,[],False,16,2,5,9,7,6,3,0,0
Onbekend,Nazarith Priscila,5587644,18,Colombia,Vrouw,3260,Springers,20,2,16,163,57,"[('Hoogspringen', '0.87 m', '173', 10), ('Polsstokhoogspringen', '2.04 m', '196', 10), ('Verspringen', '2.83 m', '175', 10), ('Hinkstapspringen', '5.52 m', '160', 10)]",False,16,7,1,1,5,12,0,9,4
Onbekend,Nedergaard Jonas,5666242,22,Danmark,Man,990,Zonder specialiteit,16,1,15,184,89,[],False,20,2,2,2,3,6,0,0,0
Onbekend,Neerven Dex,5664548,16,Nederland,Man,120,Zonder specialiteit,17,1,15,169,73,[],False,11,3,1,3,3,5,1,0,0
Onbekend,Neerven Sophia,5606577,17,Nederland,Vrouw,1740,Springers,13,2,18,161,63,"[('Hoogspringen', '0.78 m', '95', 10), ('Polsstokhoogspringen', '1.81 m', '109', 10), ('Verspringen', '2.78 m', '162', 10), ('Hinkstapspringen', '5.20 m', '117', 10)]",False,7,0,1,3,3,11,1,5,8
Onbekend,Negro Ruben,5589955,18,Portugal,Man,960,Snelwandelaars,20,1,17,187,87,"[('10 km snelwandelen', '1h:03:03.59', '582', 10), ('20 km snelwandelen', '2h:02:02.81', '605', 10), ('50 km snelwandelen', '5h:13:10.83', '533', 10)]",False,17,1,8,3,4,2,2,7,5
Marathon,Neiva Catarina,4867715,36,Portugal,Vrouw,38820,Langeafstandslopers,20,16,14,177,45,"[('5.000 meter', '17:12.61', '1014', 10), ('10.000 meter', '38:33.47', '946', 10), ('Marathon', '2h:36:52.93', '1053', 10)]",False,20,0,19,17,0,0,0,10,6
1.500 meter,Nekrasov Sokrat,4945941,36,Belarus,Man,34540,Middenafstandslopers,17,16,15,173,49,"[('800 meter', '2:12.45', '898', 10), ('1.500 meter', '4:08.35', '1026', 10), ('3.000 meter steeplechase', '12:43.15', '963', 10)]",False,19,0,20,12,0,0,0,8,9
Kogelslingeren,Nell Luana,4967907,33,Deutschland,Vrouw,21540,Werpers,20,10,15,174,61,"[('Kogelstoten', '15.67 m', '674', 9), ('Discuswerpen', '54.14 m', '697', 9), ('Kogelslingeren', '48.16 m', '651', 9), ('Speerwerpen', '41.63 m', '628', 9)]",False,19,18,0,0,4,0,14,6,10
Onbekend,Nemec Melita,5666131,21,Slovenija,Vrouw,60,Zonder specialiteit,15,1,15,168,64,[],False,7,1,1,3,1,5,2,0,0
Onbekend,Nemeth Erika,5664124,15,Deutschland,Vrouw,660,Werpers,18,1,15,150,51,[],False,18,1,1,2,2,2,6,6,5
Onbekend,Neralić Milan,5664342,19,Hrvatska,Man,1770,Zonder specialiteit,13,1,15,170,66,[],False,18,10,2,2,9,3,2,0,0
Onbekend,Neretljak Amalija,5664995,16,Hrvatska,Vrouw,1620,Zonder specialiteit,13,1,15,178,74,[],False,20,3,3,2,10,2,1,0,0
Onbekend,Nero Patric,5665565,17,Deutschland,Man,990,Zonder specialiteit,17,1,14,176,75,[],False,20,2,2,7,2,2,2,0,0
5.000 meter,Nevers Angela,4856324,37,Jamaica,Vrouw,37380,Langeafstandslopers,20,18,14,184,67,"[('5.000 meter', '17:01.75', '1038', 10), ('10.000 meter', '37:35.55', '1004', 10), ('Marathon', '2h:39:32.56', '1015', 10)]",False,19,0,19,14,1,0,0,9,8
Onbekend,Neves Cecília,5665636,16,Brasil,Vrouw,810,Zonder specialiteit,10,1,15,176,65,[],False,6,9,2,3,9,1,1,0,0
Onbekend,Newell Christine,5648206,17,Canada,Vrouw,670,Middenafstandslopers,20,1,15,185,84,"[('800 meter', '2:43.98', '573', 10), ('1.500 meter', '5:33.47', '524', 10), ('3.000 meter steeplechase', '17:44.28', '584', 10)]",False,9,4,1,8,3,4,3,8,5
Onbekend,Nezbedová Taťána,5665791,17,Česká republika,Vrouw,1220,Zonder specialiteit,19,1,14,168,65,[],False,20,2,2,9,3,1,2,0,0
Onbekend,Niati Sami,5666147,22,Al-Jazā'ir,Man,590,Zonder specialiteit,15,1,15,188,89,[],False,18,2,3,1,2,2,2,0,0
Onbekend,Nicastro Erika,5660325,15,Italia,Vrouw,550,Zonder specialiteit,19,1,14,162,62,[],False,6,2,3,2,9,1,1,0,0
Onbekend,Nicević Andrea,5665391,16,Hrvatska,Vrouw,60,Zonder specialiteit,14,1,15,159,56,[],False,8,3,2,2,3,1,3,0,0
100 meter,Nicholls Arielle,5054693,31,Switzerland,Vrouw,25300,Sprinters,20,13,16,186,86,"[('100 meter', '12.43 s', '1076', 10), ('200 meter', '25.70 s', '963', 10), ('400 meter', '58.72 s', '1007', 10), ('100 meter horden', '19.21 s', '902', 10), ('400 meter horden', '1:11.02', '940', 10)]",False,20,13,1,18,2,0,0,10,10
Onbekend,Nicholson Isaac,5603881,17,United States,Man,580,Langeafstandslopers,18,1,14,180,86,"[('5.000 meter', '18:04.34', '487', 10), ('10.000 meter', '42:15.10', '450', 10), ('Marathon', '2h:51:22.89', '522', 10)]",False,7,0,9,2,2,2,2,8,5
Onbekend,Niculescu Graţiela,5665383,23,România,Vrouw,640,Zonder specialiteit,11,1,14,166,63,[],False,11,9,3,1,2,5,2,0,0
Kogelslingeren,Niebuhr Niklas,5121462,30,Deutschland,Man,3600,Werpers,20,7,15,176,73,"[('Kogelstoten', '11.62 m', '304', 9), ('Discuswerpen', '40.25 m', '355', 9), ('Kogelslingeren', '40.32 m', '308', 9), ('Speerwerpen', '41.67 m', '341', 9)]",False,20,10,3,1,3,0,11,7,7
Onbekend,Niinimaa Mikaela,5665919,14,Suomi,Vrouw,400,Zonder specialiteit,20,1,14,166,55,[],False,9,6,1,3,8,6,0,0,0
Onbekend,Nikitinas Liudas,5666196,20,Lietuva,Man,1560,Zonder specialiteit,13,1,15,177,75,[],False,18,3,3,7,2,3,10,0,0
Onbekend,Nikolayeva Ilona,5664320,15,Belarus,Vrouw,510,Zonder specialiteit,16,1,14,157,56,[],False,16,2,1,8,2,2,3,0,0
Onbekend,Nillisen Lizzy,5656188,17,Nederland,Vrouw,740,Meerkampers,18,1,16,175,72,"[('Vijfkamp Vrouwen - 100 meter horden', '21.19 s', '618', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.51 m', '334', 10), ('Vijfkamp Vrouwen - Kogelstoten', '2.47 m', '145', 10), ('Vijfkamp Vrouwen - Verspringen', '2.42 m', '465', 10), ('Vijfkamp Vrouwen - 800 meter', '2:46.77', '539', 10), ('Zevenkamp - 100 meter horden', '21.27 s', '607', 10), ('Zevenkamp - Hoogspringen', '0.50 m', '327', 10), ('Zevenkamp - Kogelstoten', '2.47 m', '145', 10), ('Zevenkamp - 200 meter', '30.10 s', '447', 10), ('Zevenkamp - Verspringen', '2.36 m', '453', 10), ('Zevenkamp - Speerwerpen', '11.21 m', '236', 10), ('Zevenkamp - 800 meter', '2:45.18', '567', 10), ('Vijfkamp Vrouwen', '2101 p', '420', 10), ('Zevenkamp', '2782 p', '397', 10)]",False,15,2,1,9,1,6,0,6,3
Onbekend,Nillisen Marijn,5630041,17,Nederland,Man,700,Werpers,17,2,16,167,74,"[('Kogelstoten', '7.18 m', '0', 9), ('Discuswerpen', '26.20 m', '29', 9), ('Kogelslingeren', '24.97 m', '0', 9), ('Speerwerpen', '27.82 m', '36', 9)]",False,16,7,4,3,2,0,6,7,6
Onbekend,Nimatonis Dalius,5665316,22,Lietuva,Man,1160,Zonder specialiteit,19,1,14,181,74,[],False,20,2,4,1,8,3,2,0,0
Onbekend,Nimš Marin,5665989,20,Hrvatska,Man,430,Zonder specialiteit,11,1,15,170,69,[],False,15,3,2,0,7,2,5,0,0
Onbekend,Ning Alyssa,5664328,24,Singapore,Vrouw,1290,Zonder specialiteit,13,1,14,183,78,[],False,20,3,1,9,3,1,1,0,0
Onbekend,Ning Yanqian,5665873,21,China,Vrouw,720,Zonder specialiteit,16,1,14,182,73,[],False,11,10,1,3,1,2,3,0,0
Onbekend,Nissen Mohammad,5665720,23,Danmark,Man,970,Zonder specialiteit,13,1,15,179,76,[],False,16,1,8,2,4,9,3,0,0
200 meter,Nitschke Franz,4699980,40,Deutschland,Man,47160,Sprinters,20,20,16,181,65,"[('100 meter', '11.76 s', '1014', 10), ('200 meter', '23.37 s', '1060', 10), ('400 meter', '52.86 s', '1059', 10), ('110 meter horden', '18.44 s', '968', 10), ('400 meter horden', '1:03.81', '991', 10)]",False,20,16,0,19,0,0,0,9,8
100 meter horden,Niven Bethany,4808271,38,Great Britain,Vrouw,33810,Sprinters,17,17,16,167,54,"[('100 meter', '13.31 s', '921', 10), ('200 meter', '26.40 s', '901', 10), ('400 meter', '1:00.87', '924', 10), ('100 meter horden', '18.41 s', '1001', 10), ('400 meter horden', '1:09.33', '996', 10)]",False,19,0,0,18,16,0,0,8,8
Onbekend,Njabulo Schalk,5665104,24,South Africa,Man,330,Zonder specialiteit,15,1,14,186,91,[],False,9,1,2,3,7,3,8,0,0
Onbekend,Nobilo Božena,5665480,17,Bosna i Hercegovina,Vrouw,200,Zonder specialiteit,11,1,15,164,59,[],False,11,2,1,3,1,0,7,0,0
Onbekend,Nocoń Juliusz,5664928,16,Polska,Man,80,Zonder specialiteit,18,1,15,171,75,[],False,10,3,3,1,0,5,3,0,0
20 km snelwandelen,Noer Lucas,4918849,35,Danmark,Man,25730,Snelwandelaars,20,17,15,182,60,"[('10 km snelwandelen', '54:11.70', '960', 10), ('20 km snelwandelen', '1h:40:55.73', '1066', 10), ('50 km snelwandelen', '4h:28:05.22', '927', 10)]",False,20,0,15,6,3,0,0,14,14
Onbekend,Nogal Jacob,5664784,17,España,Man,210,Zonder specialiteit,20,1,15,179,74,[],False,14,4,1,2,2,2,3,0,0
Onbekend,Nogová Markéta,5665079,17,Slovensko,Vrouw,1300,Zonder specialiteit,11,1,15,178,67,[],False,16,3,6,10,1,2,0,0,0
Onbekend,Noite Raúl,5665262,17,Portugal,Man,450,Zonder specialiteit,19,1,15,183,81,[],False,15,3,7,3,1,7,3,0,0
Onbekend,Nolan Brogan,5664363,20,Ireland,Man,1030,Zonder specialiteit,20,1,14,171,74,[],False,14,10,1,3,1,5,3,0,0
Onbekend,Nongbri Ashe,5666134,23,India,Man,660,Zonder specialiteit,13,1,15,188,84,[],False,15,3,2,8,3,1,6,0,0
Onbekend,Nooni Julia,5657377,17,Sverige,Vrouw,1490,Springers,11,1,14,169,63,"[('Hoogspringen', '0.65 m', '0', 10), ('Polsstokhoogspringen', '1.64 m', '45', 10), ('Verspringen', '2.31 m', '37', 10), ('Hinkstapspringen', '4.50 m', '24', 10)]",False,20,2,1,2,4,9,3,6,4
Onbekend,Noor Mokhtar,5666329,20,Malaysia,Man,580,Zonder specialiteit,20,1,15,187,88,[],False,15,2,9,0,3,1,3,0,0
Onbekend,Noor Yuna,5664047,20,Malaysia,Vrouw,620,Zonder specialiteit,16,1,15,173,64,[],False,18,3,1,3,2,2,1,0,0
Kogelstoten,Norte Nélson,5183197,30,Portugal,Man,6740,Werpers,20,8,16,169,65,"[('Kogelstoten', '12.98 m', '407', 9), ('Discuswerpen', '43.50 m', '430', 9), ('Kogelslingeren', '42.37 m', '353', 9), ('Speerwerpen', '45.91 m', '435', 9)]",False,19,13,0,3,3,0,11,11,9
Onbekend,Norte Valter,5666226,14,Portugal,Man,510,Zonder specialiteit,17,1,15,165,65,[],False,18,1,2,4,1,0,2,0,0
20 km snelwandelen,Nosella Erica,5155326,31,Italia,Vrouw,6400,Snelwandelaars,20,9,13,175,61,"[('10 km snelwandelen', '1h:03:34.90', '797', 10), ('20 km snelwandelen', '2h:05:26.83', '823', 10), ('50 km snelwandelen', '5h:12:21.10', '760', 10)]",False,10,2,12,0,2,1,7,12,11
Onbekend,Nousigka Roumpini,5665129,16,Hellas,Vrouw,560,Zonder specialiteit,19,1,14,173,64,[],False,17,0,3,1,2,0,7,0,0
Onbekend,Noussir Hasan,5665426,20,Al-Maghrib,Man,1050,Zonder specialiteit,16,1,14,199,96,[],False,19,1,0,1,2,7,8,0,0
Onbekend,Novais Brigite,5664839,17,Portugal,Vrouw,100,Zonder specialiteit,16,1,15,168,61,[],False,11,0,1,2,5,3,3,0,0
Onbekend,Novas Dialektos,5665131,14,Hellas,Man,210,Zonder specialiteit,13,1,14,158,60,[],False,11,3,1,3,7,3,3,0,0
Onbekend,Novrianto Albert,5666183,22,Indonesia,Man,1130,Zonder specialiteit,16,1,15,183,77,[],False,20,1,1,4,4,7,3,0,0
Onbekend,Ntamadakis Memos,5594420,17,Hellas,Man,1440,Sprinters,20,1,16,167,71,"[('100 meter', '13.78 s', '627', 10), ('200 meter', '27.14 s', '704', 10), ('400 meter', '1:01.10', '714', 10), ('110 meter horden', '21.00 s', '648', 10), ('400 meter horden', '1:10.89', '738', 10)]",False,15,10,1,5,3,2,1,7,8
Onbekend,Ntineni Ioli,5664434,15,Hellas,Vrouw,210,Meerkampers,12,1,14,159,56,[],False,10,2,5,4,3,7,2,5,4
Onbekend,Núñez Magdalena,5664167,24,Colombia,Vrouw,590,Zonder specialiteit,19,1,15,172,71,[],False,15,1,3,2,9,3,1,0,0
Onbekend,Nuñez Verónica,5664165,23,Chile,Vrouw,240,Zonder specialiteit,20,1,14,177,66,[],False,12,7,3,2,4,3,5,0,0
Onbekend,Nuño Ramiro,5578593,16,España,Man,370,Snelwandelaars,20,1,14,176,86,"[('10 km snelwandelen', '1h:04:38.45', '515', 10), ('20 km snelwandelen', '2h:05:20.46', '533', 10), ('50 km snelwandelen', '5h:19:45.89', '476', 10)]",False,13,4,5,3,2,3,2,7,7
Onbekend,Nurjaman Loudry,5664728,15,Indonesia,Man,220,Zonder specialiteit,14,1,14,166,69,[],False,9,2,1,3,1,8,3,0,0
Onbekend,Nyyssönen Raino,5663854,17,Suomi,Man,430,Zonder specialiteit,14,1,14,175,80,[],False,14,1,1,8,1,3,2,0,0
Onbekend,Nørby Nanna,5596953,17,Danmark,Vrouw,770,Meerkampers,20,1,18,176,73,"[('Vijfkamp Vrouwen - 100 meter horden', '21.05 s', '637', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.77 m', '504', 10), ('Vijfkamp Vrouwen - Kogelstoten', '6.61 m', '388', 10), ('Vijfkamp Vrouwen - Verspringen', '3.00 m', '576', 10), ('Vijfkamp Vrouwen - 800 meter', '2:44.44', '581', 10), ('Zevenkamp - 100 meter horden', '21.04 s', '639', 10), ('Zevenkamp - Hoogspringen', '0.78 m', '510', 10), ('Zevenkamp - Kogelstoten', '6.69 m', '393', 10), ('Zevenkamp - 200 meter', '29.44 s', '514', 10), ('Zevenkamp - Verspringen', '2.94 m', '565', 10), ('Zevenkamp - Speerwerpen', '22.18 m', '467', 10), ('Zevenkamp - 800 meter', '2:43.59', '596', 10), ('Vijfkamp Vrouwen', '2686 p', '537', 10), ('Zevenkamp', '3684 p', '526', 10)]",False,7,7,1,5,2,8,3,8,7
Onbekend,O'Connors Marie-Ève,5648552,17,Canada,Vrouw,930,Langeafstandslopers,19,1,16,169,70,"[('5.000 meter', '21:36.10', '439', 10), ('10.000 meter', '47:19.60', '418', 10), ('Marathon', '3h:17:49.89', '475', 10)]",False,15,0,0,10,0,2,2,6,5
Onbekend,O'Flaherty Brady,5611758,17,Canada,Man,690,Springers,20,1,15,180,88,"[('Hoogspringen', '0.66 m', '0', 10), ('Polsstokhoogspringen', '1.96 m', '0', 10), ('Verspringen', '2.46 m', '0', 10), ('Hinkstapspringen', '5.46 m', '0', 10)]",False,8,3,1,2,10,2,2,4,5
Onbekend,O'Neil Mason,5590375,21,Great Britain,Man,2140,Werpers,20,2,15,172,66,"[('Kogelstoten', '6.80 m', '0', 9), ('Discuswerpen', '26.54 m', '37', 9), ('Kogelslingeren', '26.48 m', '4', 9), ('Speerwerpen', '28.99 m', '62', 9)]",False,20,4,1,2,3,2,10,4,9
Onbekend,O'Regan Elizabeth,5607831,17,Canada,Vrouw,450,Middenafstandslopers,17,1,16,166,64,"[('800 meter', '2:49.26', '486', 10), ('1.500 meter', '5:35.17', '510', 10), ('3.000 meter steeplechase', '17:57.78', '550', 10)]",False,7,6,1,5,3,1,0,4,8
Onbekend,Oberacher Frederike,5663790,14,Deutschland,Vrouw,510,Zonder specialiteit,12,1,15,147,44,[],False,15,8,5,1,3,3,5,0,0
Onbekend,Obiku Taiwo,5665031,18,Nigeria,Man,1320,Zonder specialiteit,20,1,15,173,72,[],False,20,9,1,2,2,2,2,0,0
Onbekend,Obodo Osayimwese,5665765,16,Nigeria,Man,300,Zonder specialiteit,13,1,15,158,60,[],False,6,6,2,1,8,2,0,0,0
Onbekend,Obradović Georgina,5665875,17,Srbija,Vrouw,1060,Zonder specialiteit,15,1,14,170,65,[],False,7,0,9,10,0,3,2,0,0
Onbekend,Oceano Patrícia,5664584,16,Portugal,Vrouw,860,Zonder specialiteit,19,1,15,163,62,[],False,8,1,5,1,9,9,3,0,0
10 km snelwandelen,Ocelíková Milena,5150766,29,Česká republika,Vrouw,5160,Snelwandelaars,20,7,15,175,73,"[('10 km snelwandelen', '1h:02:28.27', '840', 10), ('20 km snelwandelen', '2h:08:33.50', '763', 10), ('50 km snelwandelen', '5h:10:29.55', '775', 10)]",False,20,1,12,0,10,0,1,10,9
Onbekend,Ochoa Joselyn,5666210,24,Ecuador,Vrouw,110,Zonder specialiteit,17,1,15,170,70,[],False,11,2,2,3,1,5,2,0,0
Kogelslingeren,Ochoa Marcial,5487657,30,España,Man,1910,Werpers,20,3,13,173,79,"[('Kogelstoten', '9.17 m', '118', 9), ('Discuswerpen', '32.24 m', '169', 9), ('Kogelslingeren', '32.67 m', '140', 9), ('Speerwerpen', '33.54 m', '162', 9)]",False,20,10,0,0,3,0,7,5,6
Onbekend,Oddkelsson Snælaugur,5666318,15,Ísland,Man,280,Zonder specialiteit,17,1,15,169,64,[],False,11,8,3,2,0,3,2,0,0
Onbekend,Odejayi Boseda,5666390,18,Nigeria,Man,690,Zonder specialiteit,13,1,15,194,96,[],False,15,9,6,3,3,3,3,0,0
Onbekend,Odriozola Abril,5028558,32,España,Vrouw,4270,Werpers,14,7,16,170,67,"[('Kogelstoten', '6.35 m', '0', 9), ('Discuswerpen', '25.66 m', '26', 9), ('Kogelslingeren', '22.40 m', '0', 9), ('Speerwerpen', '23.12 m', '92', 9)]",False,12,1,1,0,0,0,13,7,9
Onbekend,Ogbeche Oladele,5664327,18,Nigeria,Man,390,Zonder specialiteit,12,1,15,166,70,[],False,17,3,1,3,1,3,1,0,0
Onbekend,Ohlendorf Nadia,5665039,16,Deutschland,Vrouw,1010,Werpers,12,1,15,170,62,[],False,8,10,3,2,3,2,1,7,6
Onbekend,Ohya Miyu,5665415,18,Nippon,Vrouw,470,Zonder specialiteit,14,1,14,175,72,[],False,9,3,2,9,5,3,3,0,0
Onbekend,Ojasaar Kätrin,5663796,24,Eesti,Vrouw,450,Zonder specialiteit,19,1,15,185,80,[],False,14,3,1,3,3,1,8,0,0
Onbekend,Ojigwe Taiwo,5666025,22,Nigeria,Man,870,Zonder specialiteit,19,1,15,183,80,[],False,6,2,0,10,3,3,2,0,0
Onbekend,Okorowanta Jaja,5665121,21,Nigeria,Man,1070,Zonder specialiteit,20,1,14,179,75,[],False,16,2,1,0,3,10,7,0,0
Onbekend,Olarra Elías,5549494,17,España,Man,370,Snelwandelaars,20,2,20,195,110,"[('10 km snelwandelen', '1h:04:51.02', '506', 10), ('20 km snelwandelen', '2h:06:55.01', '499', 10), ('50 km snelwandelen', '5h:25:05.19', '429', 10)]",False,8,1,5,2,3,3,3,7,6
400 meter,Olausson Vilhelm,4928760,36,Sverige,Man,27630,Sprinters,19,17,14,188,75,"[('100 meter', '12.15 s', '939', 10), ('200 meter', '24.34 s', '969', 10), ('400 meter', '54.21 s', '1002', 10), ('110 meter horden', '18.96 s', '903', 10), ('400 meter horden', '1:05.10', '945', 10)]",False,20,10,0,18,0,0,0,9,7
Onbekend,Oldman Erwin,5641426,17,Deutschland,Man,220,Meerkampers,20,1,15,181,79,"[('Vijfkamp Mannen - Verspringen', '2.83 m', '442', 10), ('Vijfkamp Mannen - Speerwerpen', '18.52 m', '297', 10), ('Vijfkamp Mannen - 200 meter', '28.92 s', '449', 10), ('Vijfkamp Mannen - Discuswerpen', '15.55 m', '262', 10), ('Vijfkamp Mannen - 1500 meter', '5:05.99', '418', 10), ('Tienkamp - 100 meter', '14.41 s', '424', 10), ('Tienkamp - Verspringen', '2.80 m', '437', 10), ('Tienkamp - Kogelstoten', '3.61 m', '204', 10), ('Tienkamp - Hoogspringen', '0.68 m', '404', 10), ('Tienkamp - 400 meter', '1:03.60', '523', 10), ('Tienkamp - 110 meter horden', '21.50 s', '468', 10), ('Tienkamp - Discuswerpen', '15.33 m', '258', 10), ('Tienkamp - Polsstokhoogspringen', '1.92 m', '405', 10), ('Tienkamp - Speerwerpen', '17.90 m', '287', 10), ('Tienkamp - 1500 meter', '5:05.20', '426', 10), ('Vijfkamp Mannen', '1868 p', '374', 10), ('Tienkamp', '3836 p', '384', 10)]",False,6,1,2,2,3,6,2,6,6
Onbekend,Oldoni Maura,5644427,14,Brasil,Vrouw,1070,Werpers,12,1,13,163,62,"[('Kogelstoten', '4.66 m', '0', 9), ('Discuswerpen', '18.37 m', '0', 9), ('Kogelslingeren', '16.13 m', '0', 9), ('Speerwerpen', '17.18 m', '0', 9)]",False,8,2,5,2,1,5,10,5,7
Onbekend,Olerum Apara,5665912,20,Nigeria,Man,1080,Zonder specialiteit,14,1,14,186,90,[],False,19,2,5,1,9,3,0,0,0
Discuswerpen,Oliveblad Nova,5019325,34,Sverige,Vrouw,12620,Werpers,18,14,16,169,56,"[('Kogelstoten', '13.32 m', '487', 9), ('Discuswerpen', '47.35 m', '537', 9), ('Kogelslingeren', '39.72 m', '435', 9), ('Speerwerpen', '38.76 m', '545', 9)]",False,15,14,0,0,0,0,14,10,9
Onbekend,Óliversson Jósteinn,5665682,16,Ísland,Man,1280,Zonder specialiteit,15,1,14,171,72,[],False,8,2,2,3,9,10,2,0,0
Onbekend,Oller Eusebio,5664536,15,España,Man,90,Zonder specialiteit,12,1,14,173,76,[],False,11,2,3,3,3,3,1,0,0
Onbekend,Olmos Israel,5665393,22,México,Man,520,Zonder specialiteit,17,1,14,195,92,[],False,7,3,3,9,1,3,1,0,0
Onbekend,Oltra Armando,5664778,15,España,Man,830,Zonder specialiteit,16,1,14,172,74,[],False,6,2,2,2,2,3,10,0,0
Onbekend,Omata Yumi,5663960,18,Nippon,Vrouw,60,Zonder specialiteit,12,1,15,180,74,[],False,8,3,1,2,2,3,3,0,0
Onbekend,Önder Dilek,5666126,21,Türkiye,Vrouw,330,Zonder specialiteit,20,1,15,179,72,[],False,7,2,3,3,1,3,8,0,0
Onbekend,Önder Esen,5665881,16,Türkiye,Vrouw,790,Zonder specialiteit,19,1,14,162,60,[],False,11,3,3,10,1,2,3,0,0
Onbekend,Ong Ian,5665336,18,Singapore,Man,1050,Zonder specialiteit,14,1,14,183,78,[],False,15,2,2,3,1,10,0,0,0
Onbekend,Onwatuegwu Adesina,5665704,17,Nigeria,Vrouw,660,Zonder specialiteit,19,1,15,167,67,[],False,16,2,3,9,1,1,1,0,0
